BHP,ULEZ,body,engine,fuel,mileage,owners,price,transmission,year,make,model,missing_BHP,sport,se,amg,tfsi,nav,tsi,tdi,premium,dci,m sport,sportback,edition,tech,crdi,tronic,cod,s line,bluetooth,leather,performance,2dr,3dr,4dr,5dr,dsg,speed,gti,gtd,gte,year_reg,age
113.0,ULEZ,Hatchback,1.6,Diesel,30585,2.0,12300,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
242.0,ULEZ,Hatchback,2.0,Petrol,29365,2.0,18950,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,30422,2.0,12550,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
227.0,ULEZ,Hatchback,2.0,Petrol,34290,2.0,17850,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.4,Petrol,30816,2.0,12690,Manual,2017,Volkswagen,Golf,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,21147,2.0,17475,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,9080,2.0,13650,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.6,Diesel,25913,2.0,13299,Manual,2017,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,28920,2.0,12250,Manual,2017,Volkswagen,Golf,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,25562,2.0,13125,Automatic,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,30394,2.0,16575,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
113.0,ULEZ,Hatchback,1.6,Diesel,25918,2.0,12650,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
148.0,ULEZ,Estate,1.6,Diesel,21344,2.0,12600,Automatic,2017,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17 reg,3
148.0,ULEZ,Hatchback,1.5,Petrol,23317,2.0,15900,Automatic,2017,Volkswagen,Golf,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.6,Diesel,15749,2.0,13200,Manual,2017,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67 reg,3
113.0,ULEZ,Hatchback,1.0,Petrol,23093,2.0,12500,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,21415,2.0,17325,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17 reg,3
113.0,ULEZ,Hatchback,1.6,Diesel,50132,2.0,11025,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
296.0,ULEZ,Hatchback,2.0,Petrol,15862,2.0,20850,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,21629,2.0,16975,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
148.0,ULEZ,Hatchback,2.0,Diesel,11544,2.0,14000,Manual,2017,Volkswagen,Golf,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,18262,2.0,12550,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,31206,2.0,17150,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67 reg,3
148.0,ULEZ,Hatchback,2.0,Diesel,22483,2.0,19750,Automatic,2017,Volkswagen,Golf,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,67 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,33128,2.0,18325,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,28466,2.0,10975,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.6,Diesel,22812,2.0,14000,Automatic,2017,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,27458,2.0,18875,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
148.0,ULEZ,Hatchback,2.0,Diesel,25219,2.0,18000,Automatic,2017,Volkswagen,Golf,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,20396,2.0,17225,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,20251,2.0,19450,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,28494,2.0,11900,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,26087,2.0,16900,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,20446,2.0,13400,Automatic,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,24862,2.0,17900,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,14141,2.0,13325,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,22920,2.0,19100,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,16300,2.0,17475,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,20477,2.0,17300,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
113.0,ULEZ,Hatchback,1.6,Diesel,22249,2.0,12550,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,31815,2.0,12050,Manual,2017,Volkswagen,Golf,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
306.0,ULEZ,Estate,2.0,Petrol,11262,2.0,23300,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,18002,2.0,13650,Automatic,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,16153,2.0,17950,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67 reg,3
306.0,ULEZ,Hatchback,2.0,Petrol,14706,2.0,21975,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,31059,2.0,17150,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67 reg,3
296.0,ULEZ,Hatchback,2.0,Petrol,20257,2.0,21700,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66 reg,3
123.0,ULEZ,Hatchback,1.4,Petrol,18425,2.0,13725,Automatic,2017,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,29717,2.0,18450,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,20413,2.0,18025,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67 reg,3
306.0,ULEZ,Estate,2.0,Petrol,17645,2.0,22575,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,50735,2.0,16075,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,67 reg,3
296.0,ULEZ,Estate,2.0,Petrol,15210,2.0,21225,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
113.0,ULEZ,Hatchback,1.6,Diesel,28501,2.0,12225,Manual,2017,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
306.0,ULEZ,Hatchback,2.0,Petrol,20290,2.0,24325,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
181.0,ULEZ,Hatchback,2.0,Diesel,18931,2.0,18525,Manual,2017,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17 reg,3
227.0,ULEZ,Hatchback,2.0,Petrol,16545,2.0,20350,Automatic,2017,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,67 reg,3
148.0,ULEZ,Hatchback,2.0,Diesel,20994,2.0,17995,Manual,2017,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,67 reg,3
148.0,ULEZ,Hatchback,1.6,Diesel,48000,2.0,11200,Manual,2017,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.4,Petrol,26000,2.0,12799,Manual,2017,Volkswagen,Golf,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
148.0,ULEZ,Hatchback,1.4,Petrol,35576,2.0,13490,Manual,2018,Volkswagen,Golf,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
148.0,ULEZ,Hatchback,1.4,Petrol,8687,2.0,14490,Manual,2018,Volkswagen,Golf,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
148.0,ULEZ,Hatchback,1.5,Petrol,15500,2.0,14990,Manual,2018,Volkswagen,Golf,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
148.0,ULEZ,Hatchback,2.0,Petrol,30302,2.0,22990,Manual,2018,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18 reg,2
128.0,ULEZ,Hatchback,1.5,Petrol,4640,2.0,14980,Manual,2018,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 reg,2
108.0,ULEZ,Hatchback,1.0,Petrol,17105,2.0,13980,Manual,2018,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 reg,2
148.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,27177,2.0,17990,Automatic,2018,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,18 reg,2
148.0,ULEZ,Estate,1.6,Diesel,43376,2.0,11990,Automatic,2018,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18 reg,2
148.0,ULEZ,Hatchback,1.5,Petrol,25442,2.0,14940,Automatic,2018,Volkswagen,Golf,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,67 reg,2
148.0,ULEZ,Estate,2.0,Petrol,19057,2.0,23190,Automatic,2018,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18 reg,2
148.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,24869,2.0,17599,Automatic,2018,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,18 reg,2
148.0,ULEZ,Hatchback,2.0,Diesel,41900,2.0,18400,Manual,2018,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18 reg,2
148.0,ULEZ,Hatchback,1.5,Petrol,4861,2.0,14490,Manual,2018,Volkswagen,Golf,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
148.0,ULEZ,Hatchback,1.5,Petrol,27060,2.0,16700,Manual,2018,Volkswagen,Golf,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
113.0,ULEZ,Hatchback,1.6,Diesel,23241,2.0,13625,Manual,2018,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
113.0,ULEZ,Hatchback,1.6,Diesel,26631,2.0,13100,Manual,2018,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
148.0,ULEZ,Hatchback,1.6,Diesel,17072,2.0,15499,Automatic,2018,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,18 reg,2
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,13089,2.0,18950,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18 reg,2
123.0,ULEZ,Hatchback,1.4,Petrol,36475,2.0,13425,Automatic,2018,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
113.0,ULEZ,Hatchback,1.6,Diesel,35720,2.0,12200,Manual,2018,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,2
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,19540,2.0,18200,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18 reg,2
113.0,ULEZ,Hatchback,1.6,Diesel,46172,2.0,12175,Manual,2018,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
306.0,ULEZ,Hatchback,2.0,Petrol,32250,2.0,23500,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18 reg,2
123.0,ULEZ,Hatchback,1.4,Petrol,4224,2.0,14400,Manual,2018,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,18928,2.0,20175,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18 reg,2
113.0,ULEZ,Hatchback,1.6,Diesel,17709,2.0,13450,Manual,2018,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
227.0,ULEZ,Hatchback,2.0,Petrol,6742,2.0,21800,Manual,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68 reg,2
128.0,ULEZ,Hatchback,1.5,Petrol,11671,2.0,15700,Automatic,2018,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
148.0,ULEZ,Hatchback,1.5,Petrol,46349,2.0,13000,Manual,2018,Volkswagen,Golf,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,2
148.0,ULEZ,Hatchback,2.0,Diesel,23883,2.0,18850,Automatic,2018,Volkswagen,Golf,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18 reg,2
148.0,ULEZ,Hatchback,1.6,Diesel,20802,2.0,14800,Automatic,2018,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,68 reg,2
148.0,ULEZ,Hatchback,1.6,Diesel,13000,2.0,13795,Manual,2018,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
242.0,ULEZ,Hatchback,2.0,Petrol,20518,2.0,20250,Manual,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,18 reg,2
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,16307,2.0,18600,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18 reg,2
113.0,ULEZ,Hatchback,1.6,Diesel,42313,2.0,11850,Manual,2018,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
227.0,ULEZ,Hatchback,2.0,Petrol,14050,2.0,20475,Manual,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18 reg,2
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,13173,2.0,18900,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18 reg,2
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,13978,2.0,18675,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18 reg,2
113.0,ULEZ,Hatchback,1.6,Diesel,31406,2.0,12450,Manual,2018,Volkswagen,Golf,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
306.0,ULEZ,Estate,2.0,Petrol,17522,2.0,22850,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
227.0,ULEZ,Hatchback,2.0,Petrol,13336,2.0,21125,Manual,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68 reg,2
113.0,ULEZ,Hatchback,1.6,Diesel,36652,2.0,12275,Manual,2018,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
181.0,ULEZ,Hatchback,2.0,Diesel,11293,2.0,20200,Manual,2018,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68 reg,2
306.0,ULEZ,Hatchback,2.0,Petrol,33470,2.0,23100,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
181.0,ULEZ,Hatchback,2.0,Diesel,22316,2.0,20500,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,68 reg,2
148.0,ULEZ,Hatchback,1.6,Diesel,22908,2.0,13750,Manual,2018,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
306.0,ULEZ,Estate,2.0,Petrol,26179,2.0,21950,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,25064,2.0,19700,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18 reg,2
181.0,ULEZ,Hatchback,2.0,Diesel,24039,2.0,20225,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18 reg,2
227.0,ULEZ,Hatchback,2.0,Petrol,11916,2.0,20475,Manual,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18 reg,2
148.0,ULEZ,Hatchback,1.6,Diesel,15913,2.0,14250,Manual,2018,Volkswagen,Golf,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,2
201.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,25483,2.0,20225,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18 reg,2
