BHP,ULEZ,body,engine,fuel,link,mileage,name,owners,price,transmission,year
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011236409666,29304,Nissan Qashqai 1.5 dCi N-Connecta 5dr Satellite Navigation,,"??13,350",Manual,2017 (67 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012036734570,12651,Nissan Qashqai 1.2 DiG-T N-Connecta 5dr Xtronic Satellite ?€?,,"??15,000",Automatic,2017 (67 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012177175523,31760,Nissan Qashqai 1.2 DiG-T Tekna [Glass Roof Pack] 5dr,,"??13,802",Manual,2017 (67 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011276546594,10505,Nissan Qashqai 1.2 DiG-T Acenta 5dr Xtronic,,"??12,821",Automatic,2017 (67 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012197257398,21009,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??13,375",Manual,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011246449675,6129,Nissan Qashqai 1.2L Acenta DIG-T 5dr,,"??12,800",Automatic,2017 (17 reg)
114,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011095934439,24911,Nissan Qashqai 1.5 dCi Tekna 5dr,,"??14,490",Manual,2017 (67 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011136095615,14798,Nissan Qashqai 1.2 DiG-T Acenta 5dr Bluetooth,,"??11,500",Manual,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011116025432,13789,Nissan Qashqai 1.2 DiG-T Acenta [Smart Vision Pack] 5dr,,"??10,999",Manual,2017 (17 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012137051579,23807,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??13,100",Manual,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012167163061,25769,Nissan Qashqai N-Vision Dig-T 1.2 5dr,,"??13,495",Manual,2017 (17 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010275505075,29341,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??12,750",Manual,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011306627395,21039,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??12,425",Manual,2017 (67 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010285532462,8991,Nissan Qashqai 1L 5dr,,"??12,100",Manual,2017 (17 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012157132771,9295,Nissan Qashqai 1.2L Acenta DIG-T 5dr,,"??12,700",Automatic,2017 (17 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012157132741,7943,Nissan Qashqai 1.2L Tekna DIG-T 5dr,,"??13,925",Manual,2017 (17 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011236405836,28671,Nissan Qashqai 1.2 DiG-T Acenta [Smart Vision Pack] 5dr,,"??10,999",Manual,2017 (67 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010285532540,21177,Nissan Qashqai 1L 5dr,,"??11,475",Manual,2017 (17 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010165091153,26931,Nissan Qashqai 1.2 DiG-T Acenta [Smart Vision Pack] 5dr ?€?,,"??11,000",Manual,2017 (67 reg)
114,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012167171051,25264,Nissan Qashqai 1.5L Tekna dCi 5dr,,"??12,925",Manual,2017 (17 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012167163090,40189,Nissan Qashqai N-CONNECTA DIG-T 1.2 5dr,,"??13,195",Manual,2017 (67 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011136095297,15289,Nissan Qashqai 1.5 dCi N-Connecta [Glass Roof Pack] 5dr ?€?,,"??14,000",Manual,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012016648035,15621,Nissan Qashqai 1.2 DiG-T Tekna [Non-Panoramic] 5dr,,"??15,999",Manual,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202009304423502,13737,Nissan Qashqai 1.2L Tekna DIG-T 5dr,,"??14,500",Manual,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011196289068,21006,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??14,750",Automatic,2017 (67 reg)
,,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202009224034652,4941,Nissan Qashqai 1.2 DiG-T N-Vision 5dr,,"??14,886",Manual,2017 (17 reg)
114,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011296590606,37802,Nissan Qashqai 1.5 dCi N-Connecta 5dr,,"??13,250",Manual,2017 (17 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011286572144,21188,Nissan Qashqai 1.2 DIG-T Acenta (s/s) 5dr,,"??10,399",Manual,2017 (67 reg)
114,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010155029276,22608,Nissan Qashqai 1.5L Tekna dCi 5dr,,"??12,825",Manual,2017 (66 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012177188074,24764,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??13,175",Manual,2017 (67 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011236409697,9106,Nissan Qashqai 1.2 DiG-T Acenta [Smart Vision Pack] 5dr ?€?,,"??14,000",Automatic,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012157131433,11379,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??15,625",Automatic,2017 (67 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011136095330,8441,Nissan Qashqai 1.2 DiG-T Acenta [Smart Vision Pack] 5dr ?€?,,"??12,000",Manual,2017 (67 reg)
114,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012167163054,22323,Nissan Qashqai Tekna Dci 1.5 5dr,,"??13,695",Manual,2017 (17 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011286564546,19935,Nissan Qashqai 1.2 DiG-T Acenta [Smart Vision Pack] 5dr ?€?,,"??12,500",Automatic,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012197244575,11255,Nissan Qashqai 1.2L Acenta DIG-T 5dr,,"??13,175",Automatic,2017 (67 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010305623458,31822,Nissan Qashqai 1.2 DiG-T Tekna+ 5dr Leather Seats,,"??14,000",Manual,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012157131422,22058,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??14,875",Automatic,2017 (67 reg)
128,ULEZ,SUV,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010295578160,15931,Nissan Qashqai 1.6L Tekna dCi 5dr,,"??15,300",Manual,2017 (67 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012157132804,24575,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??13,225",Manual,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012157131458,42765,Nissan Qashqai 1.2L Tekna DIG-T 5dr,,"??11,975",Manual,2017 (17 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011306636573,12499,Nissan Qashqai 1.2 DiG-T Acenta [Smart Vision Pack] 5dr ?€?,,"??13,750",Automatic,2017 (67 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010094795979,8359,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??14,375",Manual,2017 (67 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012197262064,16411,Nissan Qashqai 1.5L Acenta dCi 5dr,,"??12,375",Manual,2017 (67 reg)
114,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011146108526,36620,Nissan Qashqai 1.5 dCi Acenta (Smart Vision Pack) 5dr,,"??9,490",Manual,2017 (17 reg)
,ULEZ,SUV,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010014459806,25399,Nissan Qashqai 1.6 dCi N-Connecta XTRON (s/s) 5dr,,"??15,991",Automatic,2018 (18 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012127033157,23826,Nissan Qashqai 1.2 DiG-T Tekna 5dr,,"??13,817",Manual,2018 (68 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012086905115,20048,Nissan Qashqai 1.5 dCi N-Connecta 5dr Satellite Navigation,,"??14,000",Manual,2018 (18 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012227339291,12477,Nissan Qashqai 1.2 ACENTA DIG-T 5d 113 BHP CHEAPEST LIKE FOR ?€?,,"??11,000",Manual,2018 (67 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009254194397,33567,Nissan Qashqai 1.5 dCi N-Connecta 5dr,,"??14,250",Manual,2018 (18 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011176215066,13900,Nissan Qashqai 1.2 DiG-T N-Connecta [Glass Roof Pack] 5dr,,"??14,599",Manual,2018 (18 reg)
113,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011246419625,24946,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??14,225",Manual,2018 (68 reg)
128,ULEZ,SUV,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010245374671,35525,Nissan Qashqai 1.6L N-Connecta dCi 5dr,,"??13,475",Manual,2018 (18 reg)
,ULEZ,SUV,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010195163188,11894,Nissan Qashqai 1.6 dCi Tekna (s/s) 5dr,2,"??16,000",Manual,2018 (68 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011126063211,21564,Nissan Qashqai 1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack] ?€?,,"??14,500",Manual,2018 (68 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011166161161,35814,Nissan Qashqai 1.5L Tekna dCi 5dr,,"??14,225",Manual,2018 (18 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011296596234,26575,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??13,750",Manual,2018 (18 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011166166785,39994,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??13,325",Manual,2018 (18 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010145005125,28000,Nissan Qashqai DCI TEKNA 1.5 5dr,,"??15,995",Manual,2018 (68 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202008052109021,34749,Nissan Qashqai 1.5L Tekna dCi 5dr,,"??14,675",Manual,2018 (68 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010245374355,15198,Nissan Qashqai 1.5 dCi 115 Acenta Premium 5dr,,"??14,751",Manual,2018 (68 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012046773627,13509,Nissan Qashqai 1.5 dCi 115 Acenta Premium 5dr Satellite ?€?,,"??14,000",Manual,2018 (68 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010134930176,4791,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??14,725",Manual,2018 (18 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202008283023930,26028,Nissan Qashqai 1.5L Tekna dCi 5dr,,"??15,050",Manual,2018 (68 reg)
128,ULEZ,SUV,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202011296604484,31009,Nissan Qashqai 1.6L Tekna dCi 5dr,,"??15,550",Manual,2018 (18 reg)
161,ULEZ,SUV,1.6L,Petrol,https://www.autotrader.co.uk/car-details/202012187218023,7832,Nissan Qashqai 1.6L N-Connecta DIG-T 5dr,,"??15,600",Manual,2018 (18 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012157131461,9764,Nissan Qashqai 1.2L Acenta DIG-T 5dr,,"??12,325",Manual,2018 (18 reg)
,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010145006612,16677,Nissan Qashqai 1.2 DiG-T N-Connecta 5dr Satellite Navigation,,"??14,000",Manual,2018 (67 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010134931928,32107,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??13,200",Manual,2018 (18 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202008162551326,26975,Nissan Qashqai 1.5L Tekna dCi 5dr,,"??15,175",Manual,2018 (68 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012026714134,3015,Nissan Qashqai Hatchback 1.3 DiG-T 160 Acenta Premium 5dr DCT ?€?,,"??18,295",Automatic,2018 (68 reg)
128,ULEZ,SUV,1.6L,Diesel,https://www.autotrader.co.uk/car-details/202010094825036,35193,Nissan Qashqai 1.6L N-Connecta dCi 5dr,,"??13,475",Manual,2018 (18 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010305604114,29265,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??13,975",Manual,2018 (68 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202009173835843,21439,Nissan Qashqai 1.2L Tekna DIG-T 5dr,,"??15,425",Manual,2018 (68 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011206317876,7255,Nissan Qashqai 1.3L Tekna+ DIG-T 5dr,,"??20,300",Automatic,2018 (68 reg)
113,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011136069251,32559,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??13,750",Manual,2018 (68 reg)
113,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011216350523,33937,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??13,650",Manual,2018 (68 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011055820195,12970,Nissan Qashqai 1.5L Tekna dCi 5dr,,"??15,825",Manual,2018 (18 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011126053927,18535,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??13,900",Manual,2018 (67 reg)
108,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009284322920,16701,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??14,700",Manual,2018 (68 reg)
113,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012036742541,15638,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??14,825",Manual,2018 (68 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012207275892,40948,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??13,225",Manual,2018 (68 reg)
113,ULEZ,SUV,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012157132683,12583,Nissan Qashqai 1.2L N-Connecta DIG-T 5dr,,"??15,150",Manual,2018 (68 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011266519745,29777,Nissan Qashqai 1.5 dCi 115 N-Connecta 5dr Satellite Navigation,,"??14,500",Manual,2019 (19 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202009284305825,8400,Nissan Qashqai Acenta Premium Dc 1.5 5dr,,"??14,395",Manual,2019 (19 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011196292234,21649,Nissan Qashqai 1.5 dCi 115 N-Connecta 5dr [Glass Roof Pack],,"??14,999",Manual,2019 (19 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202008262962818,9887,Nissan Qashqai Hatchback 1.3 DiG-T N-Connecta [Glass Roof ?€?,,"??15,995",Manual,2019 (19 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011176214741,11798,Nissan Qashqai 1.3 DiG-T N-Motion 5dr,,"??15,699",Manual,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011286566495,14011,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??15,300",Manual,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202008132420853,12795,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??15,000",Manual,2019 (19 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011266514199,2976,Nissan Qashqai 1.3L Acenta Premium DIG-T 5dr,,"??15,800",Manual,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009254202276,25012,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??15,325",Manual,2019 (68 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011306634882,11901,Nissan Qashqai 1.3 DiG-T Tekna 5dr,,"??17,599",Manual,2019 (69 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011176214763,12747,Nissan Qashqai 1.3 DiG-T 160 N-Motion 5dr,,"??15,499",Manual,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202008112360168,13624,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??14,975",Manual,2019 (19 reg)
113,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011246442330,31347,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??14,475",Manual,2019 (19 reg)
113,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012096927419,31604,Nissan Qashqai 1.5L Tekna dCi 5dr,,"??15,300",Manual,2019 (68 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012227334901,10296,Nissan Qashqai 1.5 dCi 115 Acenta Premium 5dr DCT,,"??15,999",Automatic,2019 (19 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011065841648,14736,Nissan Qashqai 1.3 DiG-T Tekna 5dr,,"??22,790",Manual,2019 (69 reg)
113,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202010245373588,22268,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??14,800",Manual,2019 (68 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010104828923,12457,Nissan Qashqai 1.3 DiG-T Tekna 5dr,,"??17,851",Manual,2019 (68 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011045765881,24291,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??16,625",Manual,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010195163401,24329,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??15,775",Manual,2019 (19 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012036731506,16074,Nissan Qashqai 1.3L Acenta Premium DIG-T 5dr,,"??16,225",Automatic,2019 (19 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009254194398,3626,Nissan Qashqai 1.3 DiG-T 160 Acenta Premium 5dr DCT,,"??19,350",Automatic,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011196283494,5621,Nissan Qashqai 1.3L Tekna+ DIG-T 5dr,,"??20,075",Manual,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009254189814,20471,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??15,900",Manual,2019 (19 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010275471652,8314,Nissan Qashqai 1.3L Acenta Premium DIG-T 5dr,,"??16,650",Automatic,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202008283054635,21937,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??14,275",Manual,2019 (19 reg)
148,ULEZ,SUV,1.7L,Diesel,https://www.autotrader.co.uk/car-details/202011105966999,5876,Nissan Qashqai 1.7L Tekna dCi 5dr,,"??19,225",Manual,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010275471713,15982,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??17,175",Manual,2019 (69 reg)
113,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202012016668094,15923,Nissan Qashqai 1.5L Tekna+ dCi 5dr,,"??18,425",Manual,2019 (68 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010295555797,18506,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??15,625",Manual,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202009254208831,18943,Nissan Qashqai 1.3L N-Motion DIG-T 5dr,,"??15,650",Manual,2019 (19 reg)
,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202002107149154,6288,Nissan Qashqai Diesel Hatchback 1.5 dCi [115] N-Connecta ?€?,,"??18,995",Automatic,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010024491494,13766,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??15,250",Manual,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012086888655,12064,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??16,325",Manual,2019 (69 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011176214979,18804,Nissan Qashqai 1.3 DiG-T Acenta Premium 5dr,,"??14,599",Manual,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010265434514,13576,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??16,000",Manual,2019 (69 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011035752223,10863,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??17,650",Manual,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011055836362,18614,Nissan Qashqai 1.3L N-Motion DIG-T 5dr,,"??15,950",Manual,2019 (19 reg)
,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010315634192,31173,Nissan Qashqai 1.3 DiG-T N-Motion 5dr,,"??19,500",Manual,2019 (19 reg)
113,ULEZ,SUV,1.5L,Diesel,https://www.autotrader.co.uk/car-details/202011176195052,28378,Nissan Qashqai 1.5L N-Connecta dCi 5dr,,"??14,650",Manual,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011296593885,5826,Nissan Qashqai 1.3L Acenta Premium DIG-T 5dr,,"??14,925",Manual,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011015673465,4609,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??18,175",Manual,2019 (69 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011045765715,11609,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??18,675",Automatic,2019 (69 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012096929937,11758,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??18,775",Automatic,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011236397974,11867,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??16,275",Manual,2019 (69 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010275470925,12514,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??20,100",Automatic,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010305599778,15444,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??16,000",Manual,2019 (69 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011045800269,15371,Nissan Qashqai 1.3L Acenta Premium DIG-T 5dr,,"??16,975",Automatic,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012036728577,6724,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??18,100",Manual,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011246426185,12981,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??17,525",Manual,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012247385337,12454,Nissan Qashqai 1.3L N-Motion DIG-T 5dr,,"??16,450",Manual,2019 (19 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010295573253,15941,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??15,800",Manual,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202011176202144,14979,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??17,350",Manual,2019 (69 reg)
138,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202010305610475,13419,Nissan Qashqai 1.3L Tekna DIG-T 5dr,,"??17,500",Manual,2019 (69 reg)
158,ULEZ,SUV,1.3L,Petrol,https://www.autotrader.co.uk/car-details/202012086884466,16719,Nissan Qashqai 1.3L N-Connecta DIG-T 5dr,,"??18,400",Automatic,2019 (69 reg)
